appid,Title,Type,Price,Release_Date,Rating,Required_Age,Is_Multiplayer
258501,"Primal Carnage - Tupandactylus - Premium","dlc",2.99,"2013-10-22 00:00:00",-1,0,1
459500,"Tom Clancy's The Division™ - Sports Fan Outfit Pack","dlc",4.99,"2016-04-12 00:00:00",-1,17,1
295018,"Rocksmith® 2014 – Audioslave - “I Am The Highway”","dlc",2.99,"2014-10-07 00:00:00",-1,0,0
25500,"Cricket Revolution","game",2.99,"2009-10-28 00:00:00",-1,0,1
211070,"Check vs Mate","game",19.99,"2012-08-16 00:00:00",69,0,1
210906,"Crusader Kings II: The Republic","dlc",9.99,"2013-01-15 00:00:00",81,0,1
104100,"Inside a Star-filled Sky","game",7.99,"2011-05-14 00:00:00",-1,0,0
424950,"Last Horizon OST","dlc",4.99,"2015-12-02 00:00:00",-1,0,0
422030,"ReVeN: XBridge","game",9.99,"2015-12-02 00:00:00",-1,0,1
422474,"Squid-pro-Quo Blaster Pack","dlc",5.99,"2015-12-24 00:00:00",-1,0,1
439690,"Good Robot Soundtrack","dlc",4.99,"2016-04-05 00:00:00",-1,0,0
437870,"Earth Space Colonies","game",9.99,"2016-02-12 00:00:00",-1,0,0
293840,"Cult of the Wind","game",9.99,"2014-06-30 00:00:00",-1,0,1
334410,"JUMP","game",9.99,"2015-07-30 00:00:00",-1,0,0
415220,"Kaiju-A-GoGo: Halloween Kaiju Skins","dlc",1.99,"2015-10-30 00:00:00",-1,0,0
401300,"Impulse Revolution Demo","demo",0,"2015-09-14 00:00:00",-1,0,1
410910,"Deathless: The City's Thirst","game",3.99,"2015-10-23 00:00:00",-1,0,0
423440,"Choice of Kung Fu","game",3.99,"2015-12-11 00:00:00",-1,0,0
444710,"Battle Crust","game",7.99,"2016-02-25 00:00:00",-1,0,0
231890,"Dungeons & Dragons: Chronicles of Mystara Demo","demo",0,"1970-01-01 00:00:00",-1,0,1
434942,"Dinosaur Hunt - Crack Cowboys Expansion Pack","dlc",0.99,"2016-03-16 00:00:00",-1,0,0
271445,"Rocksmith® 2014 – The Doors - “Light My Fire”","dlc",2.99,"2014-02-25 00:00:00",-1,0,0
295029,"Rocksmith® 2014 – The White Stripes Song Pack","dlc",11.99,"2014-10-14 00:00:00",-1,0,0
415790,"TankZone Battle Demo","demo",0,"2015-11-04 00:00:00",-1,0,1
456891,"Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): Crucible of Faith","dlc",9.99,"2016-03-23 00:00:00",-1,0,1
397700,"Urizen Shadows of the Cold","game",3.99,"2015-08-31 00:00:00",-1,0,0
320750,"Warlock 2: Spectacular Spell Pack","dlc",4.99,"2014-10-21 00:00:00",-1,0,1
346741,"Jack - Hunter (Trapper Class)","dlc",4.99,"2015-08-11 00:00:00",-1,17,1
206167,"Rocksmith - Gary Clark Jr. - Bright Lights","dlc",2.99,"2012-10-16 00:00:00",-1,0,0
247297,"Saints Row IV -  Enter The Dominatrix","dlc",3.99,"2013-10-23 00:00:00",-1,17,0
209190,"Stealth Bastard Deluxe","game",9.99,"2012-11-28 00:00:00",80,0,0
342856,"Rocksmith® 2014 – Ricky Nelson - “Hello Mary Lou (Goodbye Heart)”","dlc",2.99,"2015-06-09 00:00:00",-1,0,0
377360,"Western Press","game",4.99,"2016-04-21 00:00:00",-1,0,1
392400,"INK - Soundtrack + Art","dlc",1.99,"2015-08-05 00:00:00",-1,0,0
380580,"SpaceCorn","game",0.99,"2015-06-23 00:00:00",-1,16,0
349840,"Ancestory","game",14.99,"2015-10-13 00:00:00",-1,0,1
295610,"Inescapable","game",4.99,"2014-05-21 00:00:00",-1,0,0
449080,"Acaratus - Deluxe Upgrade","dlc",4.99,"2016-03-31 00:00:00",-1,0,1
349040,"NARUTO SHIPPUDEN: Ultimate Ninja STORM 4","game",49.99,"2016-02-04 00:00:00",-1,0,1
207010,"Alien Spidy: Easy Breezy DLC","dlc",1.99,"2013-07-25 00:00:00",-1,0,0
357380,"Angry Video Game Nerd: The Movie","video",2.99,"2015-04-28 00:00:00",-1,0,0
222585,"Train Simulator: Berlin-Wittenberg Route Add-On","dlc",39.99,"2013-11-07 00:00:00",-1,0,0
37360,"Mahjong Roadshow™","game",6.99,"2010-05-06 00:00:00",-1,0,0
260080,"YOU DON'T KNOW JACK Vol. 6 The Lost Gold","game",1.99,"2013-11-05 00:00:00",-1,0,1
31880,"Nancy Drew®: Secret of the Old Clock","game",6.99,"2009-10-10 00:00:00",80,0,0
390413,"Rocksmith® 2014 – Stone Temple Pilots - “Interstate Love Song”","dlc",2.99,"2015-12-22 00:00:00",-1,0,0
31710,"Iron Grip Warlord Demo","demo",0,"2010-05-06 00:00:00",59,0,0
333160,"Awesomenauts - Coco Nebulon Announcer","dlc",2.99,"2014-12-17 00:00:00",-1,0,1
341570,"Throbax TD","game",2.99,"2015-11-05 00:00:00",-1,0,1
407720,"Poker Pretty Girls Battle: Texas Hold'em","game",9.99,"2015-10-21 00:00:00",-1,0,0
264280,"99 Levels To Hell","game",4.99,"2014-02-19 00:00:00",66,0,0
354820,"Prison Tycoon Alcatraz","game",9.99,"2015-05-11 00:00:00",-1,0,0
48210,"The Settlers 7: Paths to a Kingdom: Deluxe Gold Edition","game",19.99,"2011-03-10 00:00:00",79,0,1
235360,"Prime World: Defenders","game",9.99,"2013-06-05 00:00:00",58,0,0
346460,"Vector 36","game",14.99,"2015-10-21 00:00:00",-1,0,0
318320,"Choice of the Deathless Demo","demo",0,"2014-08-29 00:00:00",-1,0,0
428130,"Walk The Light","game",4.99,"2016-01-04 00:00:00",-1,0,0
383020,"a Family of Grave Diggers","game",9.99,"2016-01-08 00:00:00",-1,0,0
459020,"Melting Hearts: Our Love Will Grow 2","game",4.99,"2016-04-29 00:00:00",-1,0,0
221660," Edna & Harvey: Harvey's New Eyes Demo","demo",0,"2012-10-16 00:00:00",75,0,0
453680,"MiniGolf Mania","game",2.99,"2016-03-25 00:00:00",-1,0,0
255480,"NBA 2K14","game",29.99,"2013-10-01 00:00:00",-1,0,1
223261,"Primal Carnage - Pilot Commando DLC","dlc",0.99,"2013-01-29 00:00:00",-1,0,1
373350,"Tobari and the Night of the Curious Moon Demo","demo",0,"2015-05-27 00:00:00",-1,0,0
281050,"Vanguard Princess Director's Cut","dlc",0,"2014-03-03 00:00:00",-1,17,0
414830,"Robotpencil Presents: Illustration Basics Package","video",14.99,"2016-01-07 00:00:00",-1,0,0
292701,"Two Deck Bonus Bundle","dlc",19.99,"2014-05-13 00:00:00",-1,0,1
464160,"Summer Fling - Soundtrack","dlc",0,"2016-06-15 00:00:00",-1,0,0
316500,"My Lands: Golden Age - Premium DLC Pack","dlc",34.99,"2014-09-16 00:00:00",-1,0,1
340290,"Dr.Green","game",2.99,"2015-01-02 00:00:00",-1,0,0
345150,"Squirreltopia Soundtrack","dlc",0.99,"2015-01-20 00:00:00",-1,0,0
378790,"Kagura Douchuuki","game",13.99,"2015-10-22 00:00:00",-1,0,0
379750,"The Black Watchmen - Original Soundtrack","dlc",9.99,"2015-11-02 00:00:00",-1,0,1
290000,"DubWars","game",19.99,"2014-06-13 00:00:00",-1,0,0
372190,"Astro Lords: Oort Cloud","game",0,"2016-01-15 00:00:00",-1,0,0
222573,"Train Simulator: Western Pacific GP20 High Nose Loco Add-On","dlc",19.99,"2016-04-28 00:00:00",-1,0,0
282514,"Alien: Isolation - Safe Haven","dlc",7.99,"2015-01-13 00:00:00",-1,0,0
321430,"Lady Hammerlock the Baroness Pack","dlc",9.99,"2015-01-27 00:00:00",-1,17,0
312920,"Rugby League Live 3","game",0,"2015-09-29 00:00:00",-1,0,1
406560,"METAL GEAR SOLID V: THE PHANTOM PAIN - Sneaking Suit (Naked Snake)","dlc",0.99,"2015-10-20 00:00:00",-1,18,1
385130,"DvDrum, Ultimate Drum Simulator!","game",12.99,"2015-09-01 00:00:00",-1,0,0
361220,"Football Manager Ruined My Life","video",9.99,"2015-05-08 00:00:00",-1,0,0
301730,"300 Dwarves","game",6.99,"2014-06-05 00:00:00",-1,0,0
394510,"HELLDIVERS™","game",19.99,"2015-12-07 00:00:00",83,12,1
426730,"Call of Duty: Black Ops III - CODE Warriors Personalization Pack","dlc",3.99,"2015-12-15 00:00:00",-1,17,1
29540,"Guild Wars<sup>®</sup> Game of the Year Edition","game",19.99,"2009-04-22 00:00:00",89,0,1
45710,"Dark Void™","game",9.99,"2010-01-19 00:00:00",57,0,0
203342,"Jagged Alliance - Back in Action: Night Specialist Kit DLC","dlc",1.99,"2012-02-08 00:00:00",-1,0,0
342829,"Rocksmith® 2014 – Bobby “Blue” Bland - “Ain’t No Love In The Heart of the City”","dlc",2.99,"2015-05-05 00:00:00",-1,0,0
384170,"The Soundtrack of Tremendous Corporation","dlc",0.99,"2015-10-12 00:00:00",-1,0,0
212630,"Tom Clancy's Ghost Recon: Future Soldier™","game",19.99,"2012-06-26 00:00:00",71,17,1
348300,"Chip's Challenge 2","game",4.99,"2015-05-28 00:00:00",-1,0,0
291470,"RPG Maker: Nightmares Music Pack","dlc",24.99,"2015-02-06 00:00:00",-1,0,0
285500,"Hard Truck Apocalypse / Ex Machina","game",7.99,"2014-03-14 00:00:00",-1,0,0
453260,"MechaNika - Original Soundtrack","dlc",0.99,"2016-03-17 00:00:00",-1,0,0
377970,"Void And Meddler","game",4.99,"2015-10-28 00:00:00",-1,0,0
70210,"Governor of Poker 2 - Premium Edition","game",14.99,"2010-10-11 00:00:00",-1,0,0
216153,"MapleStory Starter Pack","dlc",9.99,"2012-08-09 00:00:00",-1,0,1
266450,"Conquest of Champions","game",0,"2014-04-23 00:00:00",-1,0,1
387010,"FIVE: Guardians of David","game",19.99,"2015-11-24 00:00:00",66,0,0
436599,"Rocksmith® 2014 – Disturbed - “Indestructible”","dlc",2.99,"2016-04-12 00:00:00",-1,0,0
386340,"MegaSphere","game",14.99,"2015-08-25 00:00:00",-1,0,0
389421,"Panzer Corps: Soviet Corps","dlc",14.99,"2016-02-18 00:00:00",-1,0,1
222596,"Train Simulator: Union Pacific Heritage SD70ACes Loco Add-On","dlc",19.99,"2013-09-04 00:00:00",-1,0,0
413851,"CS:GO Player Profiles","video",0,"2015-10-26 00:00:00",-1,0,0
295022,"Rocksmith® 2014 – Audioslave - “Show Me How to Live”","dlc",2.99,"2014-10-07 00:00:00",-1,0,0
73097,"Magicka: Peculiar Gadgets Item Pack","dlc",1.99,"2012-07-24 00:00:00",-1,0,1
214643,"Call of Duty®: Black Ops Annihilation & Escalation Bundle – Mac Edition","dlc",24.99,"2012-11-15 00:00:00",-1,18,1
446240,"Trawl","game",0,"2016-05-13 00:00:00",-1,0,0
303643,"Chocolate Cake Drums: MetalHead Kit - For Session Drummer 3","dlc",0,"2014-06-17 00:00:00",-1,0,0
246010,"Farming Simulator 2013: Marshall Trailers","dlc",6.99,"2014-04-02 00:00:00",-1,0,1
304330,"5 Skeletons Pack","dlc",4.99,"2014-05-27 00:00:00",-1,0,0
234774,"Call of Duty®: Black Ops II - Dia de los Muertos Personalization Pack","dlc",1.99,"2013-04-12 00:00:00",-1,17,1
21090,"F.E.A.R.","game",9.99,"2010-05-21 00:00:00",88,17,0
368410,"Millennium - Deluxe Contents","dlc",4.49,"2015-05-07 00:00:00",-1,0,0
427470,"Democracy 3 Africa","game",14.99,"2016-04-12 00:00:00",-1,0,0
270680,"NEO Scavenger Demo","demo",0,"2013-12-11 00:00:00",77,0,0
311910,"DIG IT! - A Digger Simulator","game",17.99,"2014-10-14 00:00:00",-1,0,0
201420,"Toki Tori 2+","game",14.99,"2013-07-11 00:00:00",-1,0,0
225431,"Cities in Motion 2: Back to the Past","dlc",3.99,"2013-09-17 00:00:00",-1,0,1
444670,"SUPER IMPOSSIBLE ROAD","game",0,"1970-01-01 00:00:00",-1,0,1
238300,"Saints Row IV: Commander-In-Chief Pack","dlc",1.99,"2013-09-25 00:00:00",-1,17,0
431290,"Level 22: Gary’s Misadventure - 2016 Edition","game",6.99,"2016-02-11 00:00:00",-1,0,0
329370,"Vertical Drop Heroes - Halloween Theme","dlc",0,"2014-10-30 00:00:00",-1,0,1
90410,"Blue Toad Murder Files™: The Mysteries of Little Riddle Demo","demo",0,"2010-12-15 00:00:00",-1,0,1
10230,"Dead Mountaineer's Hotel","game",9.99,"2011-10-28 00:00:00",-1,0,0
200960,"Geneforge 1","game",19.99,"2001-12-01 00:00:00",-1,0,0
277752,"Train Simulator: Miami - West Palm Beach Route Add-On","dlc",39.99,"2014-12-18 00:00:00",-1,0,0
258510,"Ohm Studio Pro","dlc",44.99,"2013-12-09 00:00:00",-1,0,1
202450,"Crazy Machines 2:  Halloween","dlc",2.99,"2011-10-28 00:00:00",-1,0,1
295089,"Rocksmith® 2014 – Linkin Park - “In The End”","dlc",2.99,"2015-01-06 00:00:00",-1,0,0
214931,"BioShock Infinite: Burial at Sea - Episode One","dlc",14.99,"2013-11-12 00:00:00",-1,17,0
71111,"Flicky™","game",2.99,"2010-10-26 00:00:00",-1,0,0
225434,"Cities in Motion 2: Marvellous Monorails","dlc",9.99,"2014-01-09 00:00:00",-1,0,1
289880,"Shock Drop Slaughter Pit","dlc",4.99,"2014-12-16 00:00:00",-1,17,0
269710,"Tumblestone","game",0,"1970-01-01 00:00:00",-1,0,1
334100,"Extreme Exorcism","game",12.99,"2015-09-23 00:00:00",75,0,0
320554,"Skirmisher Content Pack","dlc",4.99,"2014-08-26 00:00:00",88,0,1
347260,"Hyperspeed","game",6.99,"2015-04-01 00:00:00",-1,0,0
350414,"Medic Phoenix Skin Pack","dlc",4.99,"2015-04-07 00:00:00",-1,17,1
277757,"Train Simulator: Seaboard GE U36B Loco Add-On","dlc",24.99,"2015-02-26 00:00:00",-1,0,0
35419,"Killing Floor ""London's Finest"" Character Pack","dlc",7.99,"2010-12-14 00:00:00",-1,0,0
56487,"Warhammer 40,000: Dawn of War II Ultramarines Pack","dlc",6.99,"2011-08-16 00:00:00",-1,0,1
1670,"Iron Warriors: T - 72 Tank Command ","game",4.99,"2006-07-26 00:00:00",56,0,1
426590,"Blood of Magic","game",9.99,"2015-12-18 00:00:00",-1,0,0
432230,"Axe, Bow & Staff","game",0,"1970-01-01 00:00:00",-1,0,1
412560,"Pro Basketball Manager 2016 - US Edition","game",9.99,"2016-02-18 00:00:00",-1,0,0
421880,"Plastiland","game",7.99,"2015-12-01 00:00:00",-1,0,0
357710,"American History Lux","dlc",0,"2015-04-29 00:00:00",-1,0,0
329650,"NAM","game",6.99,"2014-11-06 00:00:00",-1,0,0
351940,"The Descendant","game",2.99,"2016-03-24 00:00:00",-1,0,0
248757,"Rocksmith® 2014 – Queens Of The Stone Age  - “My God Is The Sun”","dlc",2.99,"1970-01-01 00:00:00",-1,0,0
216434,"Gotham City Impostors Free to Play: Support Item Pack - Professional ","dlc",1.99,"2012-08-30 00:00:00",-1,0,1
391210,"Arclight Cascade","game",6.99,"2015-08-25 00:00:00",-1,0,1
296200,"PlayClaw 5 Demo","demo",0,"2014-06-09 00:00:00",-1,0,1
348682,"DW8E: Castle and Scenario Pack","dlc",11.99,"2015-04-20 00:00:00",-1,0,0
342787,"Rocksmith® 2014 – Jeff Buckley - “Grace”","dlc",2.99,"2015-03-10 00:00:00",-1,0,0
45730,"Dark Void™ Zero","game",4.99,"2010-04-12 00:00:00",-1,0,0
404220,"TANE DLC: SNCF BB 75000","dlc",16.99,"2016-02-17 00:00:00",-1,0,1
110800,"L.A. Noire","game",19.99,"2011-11-08 00:00:00",83,17,0
23460,"Ceville","game",9.99,"2009-02-27 00:00:00",73,0,0
293220,"H-Hour: World's Elite","game",9.99,"2015-05-19 00:00:00",-1,0,1
12630,"Legend - Hand of God","game",9.99,"2009-05-05 00:00:00",57,0,0
346630,"Plazma Being","game",4.99,"2015-02-09 00:00:00",-1,0,0
265610,"Epic Battle Fantasy 4","game",11.99,"2014-02-25 00:00:00",-1,0,0
406220,"Gnomes Vs. Fairies","game",9.99,"2015-10-23 00:00:00",-1,0,0
48190,"Assassin’s Creed® Brotherhood","game",19.99,"2011-03-22 00:00:00",88,17,1
421450,"Saw 3","video",3.99,"2016-04-22 00:00:00",-1,0,0
239550,"Age of Empires II HD: The Forgotten","dlc",9.99,"2013-11-07 00:00:00",-1,0,1
354290,"LoveBeat","game",0,"2016-01-13 00:00:00",-1,0,1
288040,"Actual Sunlight","game",4.99,"2014-04-03 00:00:00",77,0,0
55347,"Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack","dlc",9.99,"2011-12-20 00:00:00",-1,17,1
366400,"Dead Star","game",19.99,"2016-04-05 00:00:00",-1,0,1
92622,"Xotic DLC: Warp Field Expansion Pack","dlc",1.99,"2012-07-06 00:00:00",-1,0,0
429530,"Falcon 4.0","game",6.99,"2016-01-08 00:00:00",85,0,1
444210,"Desert Thunder: Strike Force","game",2.99,"2016-04-25 00:00:00",-1,0,0
277850,"Sportsfriends","game",14.99,"2014-12-19 00:00:00",-1,0,1
337680,"Star Hammer: The Vanguard Prophecy","game",19.99,"2015-06-04 00:00:00",69,0,0
464180,"Death by Game Show - The Soundtrack","dlc",2.99,"2016-04-25 00:00:00",-1,0,0
414030,"The Living Dungeon: Unearthed","dlc",4.99,"2015-10-26 00:00:00",-1,0,0
463490,"HunieCam Studio Original Soundtrack","dlc",0,"2016-04-21 00:00:00",-1,18,0
347270,"Knights of the Sky","game",6.99,"2015-04-01 00:00:00",-1,0,0
360428,"Fantasy Grounds - D&D Monster Pack - Undead","dlc",4.99,"2015-04-07 00:00:00",-1,0,1
208288,"Train Simulator: Munich-Augsburg Route Add-On","dlc",39.99,"2012-10-10 00:00:00",-1,0,0
363620,"Tea Party Simulator 2015™","game",9.99,"2015-04-23 00:00:00",-1,0,0
412730,"Days Under Custody","game",4.99,"2015-11-23 00:00:00",-1,0,0
23300,"Yosumin!™","game",5.99,"2009-05-26 00:00:00",-1,0,0
286920,"The Typing of the Dead: Overkill - Dancing with the Dead DLC","dlc",2.99,"2014-03-20 00:00:00",-1,17,1
250170,"Tactical Intervention - Quick Fire Pack DLC","dlc",2.99,"2013-10-08 00:00:00",-1,0,1
256070,"Truck Racer","game",9.99,"2013-10-18 00:00:00",-1,0,1
325953,"Train Simulator: China Clay for Export Route Add-On","dlc",24.99,"2015-08-20 00:00:00",-1,0,0
274123,"Call of Duty®: Black Ops II - Weaponized 115 Personalization Pack","dlc",1.99,"2014-04-03 00:00:00",-1,17,1
216416,"Hitman: Absolution: Bronson M1928 Gun","dlc",0.99,"2012-11-19 00:00:00",-1,17,0
321110,"Fist of Jesus","game",9.99,"2014-10-17 00:00:00",63,0,0
269350,"Montas","game",9.99,"2014-03-24 00:00:00",-1,0,0
355860,"Albino Lullaby: Episode 1","game",9.99,"2015-09-14 00:00:00",-1,0,0
335491,"US Diesel Lokomotiven - Set 2","dlc",13.99,"2015-06-11 00:00:00",-1,0,0
239120,"FINAL FANTASY III","game",15.99,"2014-05-27 00:00:00",68,10,0
4470,"Silverfall: Earth Awakening","game",9.99,"2008-07-18 00:00:00",-1,0,1
291290,"Motte Island","game",4.99,"2014-04-07 00:00:00",-1,0,0
416480,"Anno 2205 - Season Pass","dlc",19.99,"2015-11-02 00:00:00",-1,0,0
421580,"The Possession","video",3.99,"2016-04-22 00:00:00",-1,0,0
233530,"Wake","game",4.99,"1970-01-01 00:00:00",-1,0,0
412860,"Zombie Office Politics","game",0,"2015-12-03 00:00:00",-1,0,0
296220,"Farm Frenzy 4","game",6.99,"2014-04-29 00:00:00",-1,0,0
296850,"Al Emmo and the Lost Dutchman's Mine","game",9.99,"2014-05-09 00:00:00",77,0,0
333220,"Cherry Tree High I! My! Girls!","game",3.99,"2014-11-20 00:00:00",-1,0,0
404640,"Game Tycoon 2","game",14.99,"2016-04-08 00:00:00",-1,0,0
461440,"Demons with Shotguns Original Soundtrack","dlc",0,"2016-05-19 00:00:00",-1,0,0
258852,"Hive - The Mosquito","dlc",2.99,"2014-04-29 00:00:00",-1,0,1
431000,"DEFENDERS","game",2.99,"2016-01-04 00:00:00",-1,0,0
404180,"Club Life","game",12.99,"2016-04-13 00:00:00",-1,17,0
19830,"Tom Clancy's Rainbow Six® 3 Gold","game",9.99,"2008-09-25 00:00:00",85,0,1
216430,"Gotham City Impostors Free to Play: Weapon Pack - Starter ","dlc",2.99,"2012-08-30 00:00:00",-1,0,1
423851,"Depth - Digital Artbook","dlc",4.99,"2015-12-16 00:00:00",-1,0,1
58648,"Wargame: European Escalation - ""Commander"" (Free DLC)","dlc",0,"2012-09-25 00:00:00",-1,0,1
321450,"Aquadelic GT","game",4.99,"2015-03-25 00:00:00",-1,0,0
11390,"Crash Time 2","game",9.99,"2009-08-27 00:00:00",-1,0,0
107110,"Bastion Demo","demo",0,"2011-08-16 00:00:00",86,0,0
428950,"Kivi, Toilet and Shotgun","game",0.99,"2016-01-15 00:00:00",-1,0,0
393240,"Sir! I'd Like To Report A Bug!","game",3.99,"2015-10-19 00:00:00",-1,0,0
339210,"RESCUE 2: Everyday Heroes","game",19.99,"2015-06-03 00:00:00",-1,0,0
45750,"Lost Planet® 2","game",19.99,"2010-10-15 00:00:00",63,0,1
332070,"School of Dragons","game",0,"2014-12-04 00:00:00",-1,0,0
73071,"Majesty 2: Battles of Ardania","dlc",4.99,"2011-03-09 00:00:00",-1,0,1
379310,"LISA the Joyful","dlc",4.99,"2015-08-24 00:00:00",-1,0,0
56400,"Warhammer 40,000: Dawn of War II: Retribution","game",29.99,"2011-02-28 00:00:00",-1,17,1
201274,"Total War: Shogun 2 - Fall of the Samurai – The Obama Faction Pack","dlc",2.99,"2012-05-30 00:00:00",-1,0,1
344178,"USFIV: 2014 Challengers Horror Pack","dlc",3.99,"2015-10-27 00:00:00",-1,0,1
246720,"Wayward Manor","game",6.99,"2014-07-15 00:00:00",41,0,0
350620,"Sandmason","game",3.99,"2015-05-04 00:00:00",-1,0,1
327270,"Soundtrack","dlc",29.99,"2014-10-28 00:00:00",-1,0,0
314530,"Aware","game",12.99,"2015-03-18 00:00:00",-1,0,1
334773,"Project CARS - Audi Ruapuna Speedway Expansion","dlc",5.49,"2015-07-21 00:00:00",-1,0,1
257670,"Elder Sign: Omens","game",14.99,"2013-11-27 00:00:00",-1,0,0
299340,"Habitat","game",14.99,"2016-01-26 00:00:00",-1,0,0
209120,"Street Fighter X Tekken","game",29.99,"2012-05-11 00:00:00",79,0,1
324911,"La Tale - Night Restaurant's Main Course","dlc",39.99,"2014-09-25 00:00:00",-1,0,1
433741,"FSX: Steam Edition - Zurich Airport Add-On","dlc",24.99,"2016-04-05 00:00:00",-1,0,1
401076,"Disney Infinity 3.0 -  Crystal Sorcerers Apprentice Mickey","dlc",4.99,"2015-10-29 00:00:00",-1,0,0
387110,"Shmup Love Boom","game",2.99,"2015-09-18 00:00:00",-1,0,0
335460,"An Assassin in Orlandes","game",9.99,"2015-05-12 00:00:00",-1,0,0
277737,"Train Simulator: Norfolk Southern SD40-2 High Nose Long Hood Forward Loco Add-On","dlc",19.99,"2014-07-17 00:00:00",-1,0,0
378660,"Blues and Bullets","game",4.99,"2015-07-22 00:00:00",73,0,0
288650,"HTR+ Slot Car Simulation","game",6.99,"2014-05-29 00:00:00",-1,0,0
323570,"Ground Pounders: Tarka DLC","dlc",3.99,"2014-09-24 00:00:00",-1,0,1
373090,"Crimzon Clover WORLD IGNITION - Arcade Poster Pack","dlc",0.99,"2015-05-26 00:00:00",85,0,0
271433,"Rocksmith® 2014 – STRAIGHTENER - “ROCKSTEADY”","dlc",2.99,"2014-02-04 00:00:00",-1,0,0
200185,"Worms Revolution: Medieval Tales DLC","dlc",4.99,"2012-11-21 00:00:00",-1,0,1
257310,"Beatbuddy: Tale of the Guardians - Original Soundtrack","dlc",6.99,"2015-12-03 00:00:00",-1,0,0
244710,"Shelter","game",9.99,"2013-08-28 00:00:00",69,0,0
419640,"Sculpting and Rendering a Cthulhu Bust","video",9.99,"2015-12-02 00:00:00",-1,0,0
365190,"TASTEE: Lethal Tactics","game",14.99,"2015-05-01 00:00:00",-1,0,1
454030,"Link","game",4.99,"2016-04-22 00:00:00",-1,0,0
322970,"Subject 13","game",9.99,"2015-05-28 00:00:00",59,0,0
324360,"TOTM","game",7.99,"2015-02-03 00:00:00",-1,0,1
380900,"TOUKIDEN Kiwami - Mission Collection 4-7","dlc",4.99,"2015-07-02 00:00:00",-1,0,0
405700,"Audials Tunebite Platinum 2016","game",59.99,"2015-10-23 00:00:00",-1,0,0
331357,"USFIV: Arcade Challengers Wild Pack","dlc",3.99,"2014-12-16 00:00:00",-1,0,1
339840,"The Moment of Silence","game",14.99,"2015-03-27 00:00:00",70,0,0
381620,"Life of Rome","game",0,"1970-01-01 00:00:00",-1,0,1
301897,"NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC8 Variety Pack 2","dlc",1.99,"2014-10-14 00:00:00",-1,0,1
365460,"CHARIOT WARS","game",6.99,"2015-05-25 00:00:00",-1,0,1
249950,"Forge Quest","game",14.99,"2015-05-29 00:00:00",-1,0,1
412400,"GASP","game",0,"2016-01-19 00:00:00",-1,0,0
428220,"TurnOn","game",0,"1970-01-01 00:00:00",-1,0,0
404760,"ZombieZoid - Zenith Demo","demo",0,"2015-09-29 00:00:00",-1,0,0
394830,"One Upon Light","game",11.99,"2016-02-23 00:00:00",-1,0,0
6320,"The Longest Journey Demo","demo",0,"2007-05-01 00:00:00",91,0,0
267730,"Ground Pounders","game",12.99,"2014-07-15 00:00:00",-1,0,1
271360,"Industry Giant 2","game",9.99,"2015-08-14 00:00:00",-1,0,0
324020,"Alien: Isolation - Season Pass","dlc",29.99,"2015-02-10 00:00:00",-1,0,0
367413,"Fairy Fencer F: Surpass Your Limits Set","dlc",0.99,"2015-08-05 00:00:00",-1,0,0
463240,"Magma Chamber","game",4.99,"2016-04-27 00:00:00",-1,0,0
257990,"Oozi: Earth Adventure","game",4.99,"2013-12-05 00:00:00",66,0,0
3500,"Mystery P.I.™ - The Lottery Ticket","game",4.99,"2007-10-16 00:00:00",-1,0,0
207750,"Symphony","game",8.99,"2012-08-06 00:00:00",75,0,0
401016,"Disney Infinity 3.0 - Iron Fist","dlc",4.99,"2015-10-29 00:00:00",-1,0,0
426690,"Narcissu 10th Anniversary Anthology Project","game",2.99,"2016-01-27 00:00:00",-1,0,0
222284,"Star Conflict: Pirate Pack - Jolly Roger","dlc",49.99,"2013-07-31 00:00:00",-1,0,1
425544,"Awesomenauts - Sir Jimmy Lionheart","dlc",4.49,"2016-03-02 00:00:00",-1,0,1
382850,"Piercing Blow","game",0,"2015-11-10 00:00:00",-1,17,1
457580,"The Visitor","game",0.99,"2016-03-30 00:00:00",-1,0,0
45410,"Ignite","game",9.99,"2011-10-28 00:00:00",-1,0,1
433590,"The Song of Seven: Chapter One","game",0,"2016-05-17 00:00:00",-1,0,0
210096,"Street Fighter X Tekken: Gems Assist 4 ","dlc",1.99,"2013-02-06 00:00:00",-1,0,1
41060,"Serious Sam Classic: The Second Encounter","game",99.99,"2010-09-22 00:00:00",85,0,1
15200,"Silent Hunter®: Wolves of the Pacific","game",9.99,"2008-06-13 00:00:00",79,0,1
276770,"Toy Soldiers: War Chest","game",14.99,"2015-08-12 00:00:00",60,0,1
443830,"The Daring Mermaid Expedition","game",2.99,"2016-02-12 00:00:00",-1,0,0
347630,"16 Bit Arena","game",0,"2015-03-24 00:00:00",-1,0,1
333811,"Where Are They Now? Set","dlc",4.99,"2015-07-23 00:00:00",-1,0,0
454130,"Nil-Ninjahtic: Ronin","game",1.99,"2016-03-16 00:00:00",-1,0,0
338490,"SanctuaryRPG: Black Edition Demo","demo",0,"2014-12-16 00:00:00",-1,0,0
359250,"City of Fools","game",7.99,"2015-07-10 00:00:00",-1,0,0
